ngram
d^ *
minimal model
other model
light neutrino mass
higher order correction
e+ e-
linear sigma
spontaneous symmetry
light higgs boson
first-order phase transition
light quark mass
dark matter density
new approach
partial width
theoretical model
recent work
milky way
electric field
present data
inclusive cross section
top mass
flavour violation
heavy ion collider
pp collision
dark matter direct detection
lightest higgs
allowed region
heavy particle
massive neutrino
fine tuning
strange quark mass
invariant mass spectrum
previous calculation
hadronic matrix
theoretical framework
higher twist
electroweak correction
see-saw mechanism
decay mode
large scale
subsequent decay
new gauge
gauge field
heavy majorana
relativistic quark model
rhic energy
elementary particle
cp-even higgs
lightest higgs boson
minimal supergravity
tau lepton
direct cp violation
simplified model
cosmological constant
two-higgs-doublet model
pair production
central value
decay rate
reasonable agreement
theoretical result
gauge theory
particular emphasis
heavy quark symmetry
b \to
thermal equilibrium
green function
single spin
small mass
good fit
lattice calculation
kinematic region
relativistic quark
lattice simulation
au+au collision
qcd phase diagram
large momentum transfer
hard scattering
different value
top quark decay
spontaneous symmetry breaking
heavy quarkonia
perturbative qcd approach
special case
lorentz invariance
top quark production
weak coupling
scalar boson
heavy higgs boson
virtual compton scattering
hard process
effective hamiltonian
nuclear effect
differential equation
electron-positron annihilation
free energy
new mechanism
finite volume
new contribution
long distance
dark matter detection
qcd calculation
angular correlation
two-higgs doublet model
weak boson
axion-like particle
cp asymmetry
neutrino mass generation
systematic study
kinetic mixing
heavy quark limit
decay channel
real part
nlo correction
theoretical calculation
nuclear physic
exclusive process
logarithmic accuracy
nlo qcd
standard model background
b- >
majorana mass
first-order phase
phenomenological study
cp-even higgs boson
high transverse momentum
cosmological constraint
jona-lasinio model
standard model fermion
dynamical quark
inclusive production
e- collider
effective interaction
e- annihilation
external field
dark matter abundance
low-energy constant
inclusive cross
associated production
kinetic energy
perturbative calculation
analytical result
hidden sector
analytic result
cosmic string
large class
arbitrary number
latter case
observed baryon asymmetry
final result
quark-antiquark pair
numerical solution
experimental signature
brief review
effective model
direct cp asymmetry
higgs boson production
molecular state
first result
recent observation
boson production
new physic scenario
schwinger-dyson equation
relativistic correction
lhc search
precise determination
two-higgs doublet
small neutrino mass
sensitive probe
numerical value
constituent quark
gauge coupling
open charm
x u
scalar sector
one-loop contribution
experimental information
new source
observed baryon
finite density
specific model
nuclear structure
electroweak precision data
electroweak gauge boson
new model
azimuthal asymmetry
dark photon
large n
long baseline
minimal extension
radial excitation
charmed meson
top production
sm-like higgs
chiral expansion
gauge invariance
new gauge boson
numerical evaluation
center-of-mass energy
first principle
high energy physic
significant contribution
susy particle
one-loop order
longitudinal polarization
different approach
quartic coupling
heavy majorana neutrino
fine structure
best fit
nuclear medium
dark matter scenario
solar neutrino data
nuclear target
hybrid inflation
light-cone sum rule
finite temperature and density
first step
landau gauge
neutral pion
high transverse
lower energy
early stage
flavour symmetry
main feature
coupled channel
heavy fermion
pb+pb collision
compact star
next-to-leading order correction
new state
present status
njl model
current bound
qcd evolution
final-state interaction
parton distribution
internal structure
real photon
kinematical region
physical observables
lorentz violation
soft term
lepton mass
electroweak precision test
physical quantity
physical value
leptonic mixing
scalar singlet
low momentum
x su
linear combination
theoretical approach
infrared divergence
higgs particle
small neutrino
simple extension
leptonic cp
magnetic dipole
experimental test
critical value
standard model field
atmospheric neutrino data
pole mass
higgs search
lepton flavor
combined analysis
flat direction
large region
new interaction
two-loop correction
nambu-goldstone boson
partial decay
future measurement
light vector
hadronic interaction
exact solution
nonrelativistic qcd
stringent bound
scale dependence
strong phase
kinetic equation
main result
electromagnetic interaction
numerical study
hadronic contribution
minimal flavor violation
dependent parton distribution
intermediate scale
azimuthal angle
nonleptonic decay
high energy neutrino
dense matter
explicit expression
recent study
current constraint
present paper
general form
non-perturbative effect
susy breaking
experimental analysis
dark matter relic abundance
unified model
general case
long range
partial decay width
scalar dark matter
intermediate mass
w boson
nucleon form factor
minimal standard model
qcd phase transition
soft mass
different type
small mixing
independent way
axial anomaly
perturbative correction
non-abelian gauge
minimal flavor
t \bar
scalar resonance
new constraint
small momentum
collinear factorization
scalar doublet
current limit
heavy quark production
new class
phenomenological constraint
e^- \to
current quark
previous paper
cosmic neutrino
large mixing
powerful tool
lhcb collaboration
negative parity
heavy-light meson
top-quark mass
quantum fluctuation
current quark mass
spontaneous cp violation
such effect
thermal leptogenesis
high energy collision
dark matter halo
large logarithm
direct measurement
recent year
logarithmic approximation
supersymmetric su
experimental uncertainty
standard deviation
possible existence
model-independent way
new type
weak phase
present prediction
massive quark
inclusive decay
galactic halo
indirect search
e^+e^- \to
top pair
susy parameter
light stop
few tev
realistic model
small scale
threshold correction
direct photon
leptonic cp violation
hadronic phase
dirac equation
experimental error
light scalar
higgs triplet
standard model value
ultrarelativistic heavy-ion collision
kinematic distribution
finite size
ultra-high energy
experimental observation
kinetic theory
vector-like quark
few year
branching ratio
top decay
experimental study
two-loop level
low value
randall-sundrum model
asymptotic behavior
dependent parton
initial state radiation
large distance
light-cone sum
virtual correction
larger value
measured value
invisible decay
light hadron
visible sector
h \to
possible explanation
chiral transition
exclusive decay
physical pion mass
spontaneous cp
recent calculation
relevant parameter
q \bar
light cone qcd
electroweak precision observables
statistical model
general relativity
boltzmann equation
late time
integral equation
perturbative series
large contribution
leading order
q * *
atmospheric neutrino oscillation
n c
topological defect
top squark
b_s \to
experimental evidence
\cal b
second part
lhc experiment
proton-nucleus collision
large rapidity
natural way
3-3-1 model
physical point
qcd vacuum
few gev
signal strength
allowed parameter
left-right model
high-energy neutrino
high energy cosmic ray
light-cone distribution amplitude
phenomenological application
heavy hadron
electron-positron pair
loop level
longitudinal momentum
new feature
new resonance
analytic continuation
inflationary model
inverted hierarchy
unintegrated gluon
detailed comparison
seesaw model
scalar form factor
right-handed neutrino mass
sm-like higgs boson
hadronic vacuum polarization
heavy quark expansion
cosmological observation
top-quark pair
neutral meson
neutral scalar
e+e- annihilation
differential decay
full set
heavy nucleus
hadron-hadron collision
standard model expectation
solar neutrino oscillation
neutrino mass spectrum
charged particle
standard electroweak
nuclear matrix element
light vector meson
weakly interacting
neutral kaon
different scenario
central collision
theoretical description
minimal standard
exclusive production
such scenario
scalar dark
exotic state
lightest neutrino
recent analysis
qcd matter
solar neutrino experiment
standard model effective field
high momentum
kinetic term
type-i seesaw
large correction
trilinear coupling
first moment
top partner
hadronic vacuum
extended higgs sector
scalar field theory
prompt photon
survival probability
cp-violating asymmetry
s gamma
quantum gravity
neutrino oscillation data
high energy collider
charged lepton
external momentum
total width
direct production
local symmetry
annual modulation
nucleon form
hot qcd
gluon-gluon fusion
several order
other approach
gamma gamma
one-loop calculation
left-right symmetry
soft susy
peccei-quinn symmetry
warm dark matter
polarized structure function
twisted mass
current lhc
opposite sign
physical pion
axial charge
r-parity violation
natural explanation
gauge singlet
high energy scale
perturbative quantum chromodynamics
different energy
general feature
explicit calculation
allowed parameter space
higgs boson mass
fermionic dark matter
vector-like fermion
ultrarelativistic heavy-ion
nonperturbative effect
possible signal
cosmological data
astrophysical source
extra u
double parton
light-cone distribution
polarized beam
longitudinal structure function
transverse polarization
pp \to
effective number
normal hierarchy
ordinary matter
current experiment
effective majorana
dimensional reduction
earlier work
nucleon mass
observed value
logarithmic correction
cosmological model
other experiment
loop correction
inert doublet
supersymmetric contribution
abelian gauge
large uncertainty
theoretical error
tri-bimaximal mixing
explicit example
theoretical study
statistical significance
allowed range
non-standard interaction
lepton mass matrix
gauge mediation
dirac fermion
yukawa interaction
supersymmetric parameter
such particle
spectral density
bound state
qualitative agreement
various model
new measurement
high statistic
possible implication
perturbative unitarity
light front
qcd prediction
one-loop amplitude
good approximation
strong dynamic
soft breaking
multiple scattering
radiative neutrino
nuclear parton distribution
soft supersymmetry breaking
grand unification scale
higgs-boson mass
hard photon
single production
analytical formula
large energy
extended higgs
semileptonic b
numerical estimate
spatial dimension
spin correlation
effective neutrino
quark model
possible solution
non-abelian gauge theory
strange quark matter
critical end point
unintegrated gluon distribution
composite model
chiral su
top pair production
radiative neutrino mass
magnetic form factor
neural network
total cross-section
axial-vector meson
general framework
additional contribution
new scalar
nonrelativistic quark model
large scale structure
chiral soliton
many model
analytic formula
possible effect
custodial symmetry
null result
two-loop order
sm prediction
inclusive jet
qcd analysis
exact result
large tan
new way
electromagnetic property
third family
experimental sensitivity
tan beta
magnetic effect
general expression
model-independent analysis
hadronic cross section
extra dimension model
non-relativistic qcd
chiral model
complete calculation
different method
theoretical constraint
nuclear parton
future prospect
cp-odd higgs
functional form
nonperturbative qcd
large range
nnlo correction
q *
nuclear recoil
particular case
two-point function
light fermion
effective lagrangians
viable parameter space
physical mass
azimuthal correlation
right-handed majorana
significant deviation
early time
important implication
pb-pb collision
high energy heavy ion
new physic search
mean field approximation
high multiplicity
heavy lepton
total decay
statistical error
short review
such state
recent paper
light flavor
cpt violation
large part
intermediate energy
obtained result
anomaly cancellation
high mass
weak gauge boson
inert doublet model
lightest neutrino mass
constituent quark model
weak mixing angle
strong correlation
finite energy
real time
chiral extrapolation
specific example
such process
comprehensive analysis
unstable particle
full qcd
tan β
heavy vector
new limit
valuable information
perturbative quantum
fundamental representation
brief overview
direct dark matter
recent lattice qcd
standard model extension
inelastic structure function
isgur-wise function
weak mixing
\rm gev
broad range
scalar coupling
nuclear shadowing
gluon field
significant improvement
dark matter production
hard jet
asymptotic freedom
relative phase
observed neutrino
lorentz symmetry
parametric resonance
reasonable value
nuclear matrix
different mass
analytical solution
stringent limit
static potential
nonrelativistic quark
open question
planck scale
new set
top yukawa
total energy
dark matter signal
magnetic dipole moment
charmed baryon
significant effect
weak gauge
sum rule
possible application
scalar form
lattice spacing
drell-yan production
dynamical model
small number
astrophysical neutrino
single-spin asymmetry
maximal mixing
fine structure constant
next-to-leading order calculation
top-quark pair production
first order electroweak
low energy neutrino
dynamical electroweak symmetry
uv completion
chiral dynamic
dominant decay
p \bar
lattice gauge
higher-order correction
dark matter decay
qcd perturbation theory
effective neutrino mass
quark mass matrix
hard thermal loop
p p
viable parameter
observational constraint
smaller value
signal event
mean-field approximation
soft photon
atmospheric mixing
independent analysis
second generation
low energy effective theory
\gamma \gamma
harmonic oscillator
complex phase
relativistic effect
rare b
chiral fermion
good candidate
longitudinal structure
axial coupling
pseudoscalar higgs
light-cone qcd sum
vacuum expectation value
topological charge
several model
leptonic sector
narrow resonance
polarized structure
numerical prediction
energy-momentum tensor
broken phase
threshold effect
warm dark
numerical method
observational data
experimental determination
small transverse momentum
fermionic dark
deconfinement transition
fundamental parameter
α s
central region
lattice gauge theory
non-standard neutrino interaction
new parameter
dynamical symmetry
higher dimension
positive parity
relativistic quantum
bfkl equation
complex parameter
large angle
systematic analysis
horizontal symmetry
higher dimensional operator
final state particle
analytic form
diffractive production
extra gauge
e+e- collider
bubble wall
gauge-higgs unification
theoretical development
holographic qcd
anomalous u
analytic solution
future neutrino
small transverse
fixed target
unified description
hidden charm
comprehensive study
particular interest
scalar state
acoustic oscillation
type-ii seesaw
gauge interaction
cabibbo-kobayashi-maskawa matrix
first part
elastic scattering cross
light-front quark model
quadratic divergence
polarized proton
recent experiment
current neutrino
similar result
majorana neutrino
one-gluon exchange
most case
unitary approach
pseudo-goldstone boson
functional renormalization group
monte carlo program
massive gauge boson
high-energy heavy-ion collision
neutrino interaction
higgs signal
detailed discussion
wide class
central rapidity
chiral theory
recent lhc
observable effect
differential decay rate
standard model physic
low energy constant
hadronic form factor
threshold region
possible signature
soft function
heavy mass
low x
highest energy
supernova neutrino
variational method
scalar quark
possible way
heavy flavour
nlo qcd correction
massive gauge
little hierarchy
matter-antimatter asymmetry
non-standard neutrino
recent discovery
radiative transition
magnetic form
gluon exchange
new bound
bose-einstein correlation
total rate
precise prediction
key role
b^0 \to
kaluza-klein excitation
kinematic range
strong dependence
angular dependence
wave function
b^ *
qcd perturbation
radiative electroweak symmetry
solar neutrino flux
large fraction
octet baryon
* +
initial energy
displaced vertex
other observables
diffractive process
important contribution
effective quark
semi-leptonic decay
critical end
supersymmetric qcd
hybrid meson
chiral restoration
right-handed majorana neutrino
physical quark mass
e + e
thermal bath
lhc data
critical exponent
susy gut
various observables
present bound
hubble parameter
concrete example
theoretical analysis
cosmological implication
clear signal
n =
m z
heavy gauge boson
high accuracy
classical field
general formula
left-handed neutrino
characteristic feature
different way
stable particle
short range
sm gauge
quenched approximation
future hadron
scalar higgs
polarized parton
radiative energy loss
low transverse momentum
little hierarchy problem
quark-hadron duality
additional higgs
heavy scalar
two-photon exchange
interesting feature
hadronic cross
important consequence
important information
decay amplitude
