ngram
free parameter
canonical quantization
scalar curvature
fundamental string
symmetric solution
condensed matter
big bang
scale factor
discrete symmetry
black brane
classical field
inflationary model
dual theory
radiative correction
n =2
asymptotic behavior
dimensional regularization
boundary term
naked singularity
higgs field
s *
latter case
classical limit
first step
chiral fermion
scalar perturbation
new method
four-point function
supersymmetric field theory
linear combination
symmetric space
new approach
conformal transformation
explicit solution
supersymmetric solution
finite size
numerical simulation
such solution
imaginary part
curved space
excited state
noncommutative gauge theory
abelian gauge theory
antisymmetric tensor field
boundary theory
different type
topological defect
holographic entanglement
effective lagrangian
quantum mechanic
conformal block
conformal dimension
derivative term
general formula
explicit calculation
initial state
gauged supergravity
crucial role
bekenstein-hawking entropy
fermionic field
cosmic microwave
static solution
superconformal symmetry
eleven-dimensional supergravity
main result
simple example
constant curvature
asymptotic expansion
primary field
sufficient condition
lorentz symmetry
n =1
detailed analysis
chiral model
large scale
earlier work
one-loop correction
infinite set
saddle point
relativistic quantum
noncommutative gauge
chiral anomaly
cosmological evolution
higher spin field
calabi-yau threefolds
recent progress
good agreement
chiral symmetry breaking
supersymmetric field
perfect fluid
linear sigma model
abelian higgs model
hamiltonian formulation
canonical transformation
statistical mechanic
possible application
present work
abelian higgs
supersymmetric model
first class
certain class
physical quantity
superconformal theory
euclidean space
modified gravity
hamiltonian formalism
double field theory
same time
massive particle
second class
central extension
noncommutative field theory
general result
wide range
generalized uncertainty principle
black ring
n=2 supergravity
critical behavior
analytic solution
second part
magnetic monopoles
noncommutative field
null energy condition
algebraic structure
analytic expression
free theory
general method
gravitational collapse
curved spacetime
gravitational coupling
numerical solution
strong coupling limit
abelian gauge field
exact expression
quantum effect
unitary representation
local gauge
spinor field
new feature
finite volume
harmonic superspace
bosonic field
matrix element
quantum level
supersymmetric su
near-horizon geometry
higher derivative
black branes
general property
one-parameter family
one-to-one correspondence
low energy limit
low energy effective action
dual cft
one-loop level
gravitational interaction
gauge field theory
classical equation
conformal theory
conserved quantity
integral equation
special attention
second law
thermodynamic property
modular invariance
dual gauge
recent paper
topological quantum
exact renormalization group
gauge invariant
ads_5 x
flow equation
thermodynamic bethe ansatz
gross-neveu model
invariant action
physical property
holographic dual
necessary condition
ads_5 x s^5
general expression
classical action
dimensional theory
total energy
holographic description
yang-baxter equation
mechanical system
large volume
n >
linear sigma
initial data
generalized uncertainty
spectral curve
anomaly cancellation
specific example
relativistic particle
shear viscosity
spectral index
einstein-hilbert action
klein-gordon equation
n =4
classical theory
special relativity
topological phase
scalar particle
null energy
various dimension
topological quantum field
topological invariant
dual gauge theory
fractional quantum hall
perfect agreement
ten dimension
positive energy
conserved charge
recent proposal
internal symmetry
massive field
specific heat
double field
holographic renormalization
unified theory
analytical solution
marginal deformation
accelerated expansion
consistent truncation
third order
scalar-tensor theory
s * *
negative energy
bosonic string theory
particular attention
concrete example
new model
variational principle
general theory
arbitrary spin
numerical method
elliptic genus
hidden symmetry
de sitter
higher spin theory
near horizon geometry
small value
giant graviton
symplectic structure
loop quantum
previous study
physical system
scalar theory
conical singularity
tachyon condensation
differential geometry
functional integral
local supersymmetry
thermodynamic bethe
projective space
non-minimal coupling
classical string
composite operator
n=4 sym theory
critical dimension
infrared divergence
first order phase
functional renormalization group
gauss-bonnet term
magnetic moment
low-energy limit
scale invariance
minimal surface
numerical study
special class
physical degree
massive vector
two-dimensional quantum
higher curvature
free particle
type iib
mean field
elementary particle
extrinsic curvature
thermodynamic quantity
interesting feature
certain condition
large value
quantum theory
hubble parameter
gravitational anomaly
thermal equilibrium
first part
anti-de sitter spacetime
similar result
magnetic monopole
curved background
numerical calculation
chiral superfields
yukawa coupling
n=2 supersymmetry
differential form
free field theory
strong evidence
various aspect
gravitational action
kaluza-klein theory
semiclassical approximation
second order phase
derivative correction
cft correspondence
natural way
boundary field
one-loop order
same result
quantum information
chiral primary
friedmann equation
different way
local field
flat background
arbitrary function
n=1 supergravity
minimal length
non-perturbative effect
schwinger-dyson equation
canonical ensemble
chiral field
superconformal index
exact renormalization
linear perturbation
chiral ring
type ii
metric perturbation
dynamical symmetry
chiral gauge
inflationary universe
early time
supersymmetric vacuum
infinite family
perturbative calculation
local symmetry
inflationary scenario
fermi surface
first principle
lattice gauge theory
apparent horizon
finite density
topological string theory
infinite tower
soliton solution
thermodynamic limit
fractional quantum
nonabelian gauge
no-go theorem
general framework
wess-zumino term
covariant derivative
different value
first example
dynamical variable
holographic principle
final state
observational data
large-n limit
geometric interpretation
first class constraint
gravitational background
supersymmetric qcd
local lorentz
same way
holographic superconductors
sigma model
lie algebra
seiberg-witten map
tensor product
odd dimension
flat direction
one-point function
low energy effective theory
two-point correlation function
classical field theory
phase transition
flat space-time
numerical analysis
iib supergravity
massive scalar
flat connection
second class constraint
free massless
lagrangian density
slow-roll inflation
quantum number
large mass
warp factor
such system
gauss-bonnet gravity
hypergeometric function
loop quantum gravity
logarithmic correction
lagrangian formulation
higher genus
dimensional supergravity
cosmological term
cosmic censorship
explicit result
d =
reduced density matrix
brst symmetry
finite energy
long distance
proper time
modular transformation
massive graviton
functional renormalization
massive mode
square root
simple form
topological term
four-dimensional theory
false vacuum
next-to-leading order
effective string
same form
dirac fermion
conformal group
black hole evaporation
quantum state
local quantum
inner product
fourth order
invariant theory
brief review
conformal gauge
earlier result
linear dilaton
new family
modular form
complex structure modulus
black hole physic
black hole geometry
general structure
metric tensor
explicit computation
planck scale
calabi-yau threefold
lattice gauge
broken phase
cosmological horizon
electric-magnetic duality
flux compactifications
holographic duality
mutual information
natural generalization
gravitational perturbation
asymptotic freedom
black hole information
numerical evidence
wheeler-dewitt equation
holographic duals
cosmic acceleration
special geometry
toda field theory
fundamental matter
infinite series
kinetic energy
wess-zumino-witten model
black brane solution
different approach
arbitrary value
twisted sector
liouville field
pure yang-mills
planck mass
black hole formation
extended phase space
complex plane
long time
chiral multiplets
simplest case
solvable model
simple lie
maximal supergravity
spatial infinity
scalar hair
fine tuning
spectral function
d dimension
highest weight
extremal limit
thermal state
small perturbation
quantum phase transition
scalar field model
riemannian manifold
higgs branch
compact dimension
n=8 supergravity
conserved current
mechanical model
relativistic quantum field
non-abelian gauge field
extended object
detailed study
physical meaning
further evidence
conformal bootstrap
penrose limit
open string field
black hole spacetimes
collective coordinate
general gauge
general formalism
dimensional quantum
derivative gravity
systematic study
asymptotic behaviour
weak field
quantum phase
geometrical interpretation
holographic superconductor
higher order correction
chiral gauge theory
long range
broken symmetry
born-infeld action
chiral matter
chiral algebra
wzw model
pp-wave background
non-relativistic limit
particular class
small scale
flat spacetimes
free boson
particular choice
one-loop amplitude
n=1 supersymmetry
dimensional space
two-point correlation
black hole mass
invariant partition function
integrable structure
conformal supergravity
general coordinate
bosonic sector
holographic theory
modular invariant
modulus stabilization
ward identity
universality class
toda field
dynamical triangulation
simple way
potential term
cosmological singularity
special value
effective coupling
higher spin gauge
brst cohomology
topological insulator
possible implication
dynamical exponent
new example
full set
particular example
spherical symmetry
spectral parameter
scalar mode
general feature
two-dimensional quantum gravity
lorentz violation
dimensional gauge theory
open string theory
nonlinear realization
dimensional gravity
analytical result
cosmological background
brst charge
landau gauge
reduced density
positive definite
gravitational field equation
simple expression
new way
arbitrary gauge
single field
quantum system
hamiltonian system
initial value
chiral primary operator
conformal algebra
recent study
dirac field
loop correction
euclidean action
hamiltonian approach
systematic way
n=4 super-yang-mills
hamiltonian reduction
real part
angular velocity
null infinity
effective description
f-theory compactifications
coherent state
analytical expression
direct product
central role
dimensional gauge
integral approach
low frequency
noncommutative spacetime
other word
seiberg-witten curve
asymptotic safety
exponential potential
double scaling limit
known result
critical phenomenon
nonlinear electrodynamics
lax pair
simple case
asymptotic region
supersymmetric sigma model
n=2 gauge theory
hooft coupling
special emphasis
conformal gravity
particular emphasis
n=2 theory
non-commutative geometry
conformal weight
unruh effect
effective mass
eternal inflation
different method
finite value
covariant gauge
black hole spacetime
theory side
hamiltonian constraint
kaluza-klein reduction
gravitational effect
curved space-time
pure gauge
charged particle
conformal factor
massive fermion
broad class
ads_5 \times
non-critical string
grand unification
infrared limit
wess-zumino model
minimal coupling
mass term
simplest example
new set
extended phase
spatial curvature
topological soliton
chern-simons term
complete agreement
rotational symmetry
bps solution
complex scalar
ads/cft duality
cosmological scenario
inflationary cosmology
landau level
slow roll
minkowski spacetime
spectral density
wilson line
theoretical physic
orbifold singularity
hagedorn temperature
additional term
hamiltonian analysis
scalar manifold
topological order
functional equation
scalar mass
hermitian matrix
spectral flow
stochastic quantization
supersymmetric case
young diagram
nonabelian gauge theory
effective equation
minimal supergravity
ultraviolet divergence
radial coordinate
massless field
long wavelength
integrable spin chain
dark energy model
integrable field theory
higher spin gravity
compact space
previous analysis
space-time supersymmetry
functional form
covariant formulation
gauge group su
massive type iia
novel feature
d >
randall-sundrum model
excellent agreement
massive gauge
witten index
unbroken supersymmetry
holomorphic function
two-loop order
tachyon field
spontaneous breakdown
cubic interaction
tensor-to-scalar ratio
physical consequence
quasi-normal mode
potential energy
cosmological implication
integral formulation
random matrix
monopole solution
dimensional spacetime
parallel plate
massive gravity theory
observational constraint
seiberg-witten theory
fermionic string
constrained system
semiclassical limit
differential operator
chiral superfield
dynamical equation
appropriate choice
first-order phase transition
calabi-yau compactifications
homogeneous space
derivative coupling
experimental data
classical dynamic
physical implication
back reaction
near-horizon limit
gravitational constant
basic property
noncommutative parameter
invariant partition
quantum cosmology
other field
classical mechanic
horava-lifshitz gravity
possible extension
fifth dimension
pure yang-mills theory
higher rank
spinor equation
bps state
dual pair
geometric structure
s-matrix element
path integral
scalar product
many case
dual string
seiberg duality
complete classification
invariant field
nonminimal coupling
leading term
landau-ginzburg model
tree amplitude
external source
ansatz equation
general procedure
certain case
noncommutative quantum
new kind
global structure
strong interaction
specific value
n=4 super-yang-mills theory
condensed matter physic
wilson loop
same order
induced gravity
odinger equation
thermal fluctuation
new formulation
calabi-yau space
mathematical structure
type iia
strong constraint
heterotic superstring
gravitational radiation
boundary field theory
scalar quantum field
string field theory
double scaling
direct sum
dimensional field
internal manifold
green-schwarz superstring
spatial direction
n=2 gauge
dynamical mass
non-perturbative correction
scalar matter
various type
higher loop
generic value
dimensional field theory
even dimension
topological sector
primary operator
physical application
analytic result
loop order
n expansion
\cal o
such state
abelian vector
sym theory
scalar quantum
unified description
first case
certain limit
global supersymmetry
scalar field potential
non-fermi liquid
eleven dimension
supersymmetric version
small mass
finite time
topological theory
exact formula
open problem
complete intersection
dual model
full quantum
original theory
key role
n c
new insight
general covariance
two-dimensional model
uv completion
affine toda
collective field
fermionic degree
specific case
key ingredient
boundary cft
physical observables
anti-de sitter black hole
strong coupling regime
total number
schwarzschild solution
one-loop contribution
second derivative
perturbative string
einstein-maxwell theory
various property
toy model
infinite volume
relativistic field
specific model
covariant quantization
new term
topological gravity
supersymmetric generalization
previous calculation
chiral condensate
unitary gauge
integrable spin
fayet-iliopoulos term
condensed matter system
kaluza-klein mode
regular solution
brst quantization
real time
heavy quark
topological property
mixed state
topological mass
inflationary phase
main feature
geodesic motion
broken supersymmetry
relevant operator
abjm theory
free field realization
quark-gluon plasma
commutative limit
loop equation
partial wave
functional determinant
null geodesic
symmetric tensor
integrable field
string field
second case
canonical formalism
noncommutative plane
two-dimensional gravity
lagrangian description
wall solution
axial gauge
tree-level amplitude
pure gravity
large spin
form factor
new form
local quantum field
massive vector field
boundary value
general condition
logarithmic term
compact manifold
general dimension
supersymmetric u
supersymmetric action
hamiltonian structure
stationary solution
supersymmetric sigma
orthogonal polynomial
such background
canonical commutation relation
anti-de sitter space-time
relativistic field theory
n gauge theory
holographic dark energy
translational invariance
sine-gordon theory
quantum geometry
axial anomaly
spatial coordinate
affine lie
modular group
fundamental theory
small number
thermodynamical property
analytic property
possible way
liouville field theory
susy gauge theory
4-point function
general argument
large radius
scalar operator
gauged supergravities
closed bosonic
chiral operator
different phase
self-dual yang-mills
solar system
second-order phase transition
harmonic function
gravitational chern-simons
orientifold plane
small fluctuation
dimensional space-time
spatial section
uv divergence
lorentzian signature
on-shell action
natural interpretation
warped product
discrete spectrum
generic feature
other case
d=11 supergravity
dimensional case
certain value
bosonic part
fine structure
elliptic curve
bound state
first-order phase
new perspective
spectral problem
hep-th ]
wave function
gravitational instantons
four-dimensional gauge
theoretical model
general background
four-dimensional gauge theory
simple lie algebra
four-point correlation function
brans-dicke theory
nonperturbative effect
feynman graph
long string
dual formulation
anomaly equation
new theory
little string theory
weak gravity
constant background
world-volume theory
possible generalization
universal form
electric flux
one-loop approximation
n gauge
yang-mills field
vortex solution
general construction
quartic interaction
lorentz transformation
three-point correlation function
light cone gauge
toric variety
differential calculus
spectral action
bose-einstein condensate
different gauge
minkowski space-time
physical theory
gravitational potential
one-loop quantum
euclidean time
present result
massive type
hyperbolic space
particular value
gravitational chern-simons term
dynamical supersymmetry
complex geometry
perturbative quantum
scalar model
systematic method
natural extension
certain range
perturbative correction
new mechanism
lower dimension
dyson-schwinger equation
dimensional model
recent year
extended supersymmetry
more detail
\mathcal n
supersymmetric localization
spectral triple
loop expansion
discrete torsion
gauge boson
new phase
external momentum
former case
singular point
spin-2 field
massless fermion
asymptotic symmetry algebra
large scale structure
analytic structure
2-point function
3-point function
higgs mass
wormhole solution
finite n
wick rotation
chiral boson
exact form
arbitrary background
superconformal chern-simons
present evidence
hamilton-jacobi equation
supersymmetric standard model
reduced phase space
free field representation
bosonic string field
elliptic function
such field
quasinormal frequency
other model
massive state
different choice
other approach
self-adjoint extension
brst invariance
abelian chern-simons
dual geometry
massless particle
single trace
exact agreement
uv/ir mixing
little string
non-renormalization theorem
special choice
3-form flux
powerful tool
holographic rg
strong coupling expansion
massive thirring model
perturbative approach
realistic model
dual gravity
covariant form
orbifold model
space-time symmetry
supersymmetric background
numerical computation
riemannian geometry
new physic
integrable deformation
better understanding
general analysis
recent conjecture
classical gravity
closed string field
closed bosonic string
metastable vacuum
effective superpotential
low-energy theory
inverse power
equal footing
functional relation
brst transformation
classical background
high frequency
quantum deformation
average action
such operator
classical gauge
aharonov-bohm effect
chaotic inflation
four-point correlation
infinite class
finite radius
spontaneous supersymmetry
euclidean quantum
open question
hawking temperature
normal mode
monte carlo
high energy physic
conformal perturbation theory
vacuum expectation value
einstein field equation
local gauge symmetry
11-dimensional supergravity
canonical commutation
arbitrary order
integrable hierarchy
gravitational sector
upper limit
quantum entanglement
modified version
noncommutative torus
threshold correction
vacuum fluctuation
suitable choice
spacetime geometry
born-infeld theory
exceptional field theory
two-dimensional field theory
finite size effect
closed string theory
circular wilson loop
fractional branes
appropriate limit
invariant formulation
scalar degree
canonical structure
extra term
massive theory
remarkable property
asymptotic form
symmetric phase
soft supersymmetry
two-dimensional theory
low energy dynamic
affine lie algebra
random matrix theory
chern class
noncommutative u
critical coupling
supersymmetric string
big crunch
euclidean path
negative value
compact object
full theory
chern-simons-matter theory
yangian symmetry
off-shell formulation
weak gravity conjecture
heterotic string compactifications
higher order term
perturbative analysis
adm mass
spacetime supersymmetry
cardy formula
special point
massive dirac
continuous symmetry
possible solution
quantum version
integral quantization
nonrelativistic limit
positive integer
translational symmetry
circular orbit
simple proof
arbitrary mass
derivative theory
internal structure
effective gauge
alternative approach
massive iia
static potential
liouville theory
free scalar
d-brane configuration
phase space
simple method
simple formula
conformal perturbation
integral formalism
newtonian potential
fundamental field
linear equation
low energy theory
topological string amplitude
arbitrary gauge group
invariant field theory
anti-de sitter spacetimes
weak energy condition
holographic qcd
quadratic order
big rip
local observables
kalb-ramond field
recent observation
toroidal compactification
pedagogical introduction
gauge coupling
poisson bracket
arbitrary genus
interesting property
local minimum
symplectic form
modular property
susy gauge
topological vertex
effective lagrangians
final result
topological structure
dynamical field
several aspect
finite temperature and density
holographic renormalization group
one-loop quantum correction
black hole microstates
relative entropy
conformal matter
effective model
integral formula
effective supergravity
possible relation
essential role
massive thirring
dynamical degree
nonzero temperature
super-yang-mills theory
diverse dimension
logarithmic divergence
particular interest
simple derivation
holographic dark
gromov-witten invariant
light front
physical field
detailed discussion
three-point correlation
heavy ion
open bosonic
open superstring
various example
null vector
standard model gauge
mathematical physic
large charge
dynkin diagram
new formula
closed expression
quadratic action
careful analysis
current density
marginal stability
n-point function
geodesic equation
sasaki-einstein manifold
new technique
metric fluctuation
finite part
continuous spectrum
higgs phase
one-matrix model
asymptotic value
second-order phase
first order formalism
non-abelian gauge group
general coordinate transformation
non-zero temperature
negative tension
noncritical string
fundamental group
linear response
conformal boundary
integral method
perturbative solution
basic idea
negative curvature
dual supergravity
minimal area
non-trivial topology
internal energy
symmetric representation
explicit realization
algebraic approach
exceptional group
ads_4 x
certain type
geometric transition
possible connection
massive case
gravitational correction
topological gauge
noncommutative yang-mills
two-dimensional field
constant term
global u
non-geometric flux
marginal operator
quadratic term
physical spectrum
heterotic m-theory
qualitative feature
ward-takahashi identity
noncommutative theory
thermal field
scalar qed
ava-lifshitz gravity
brief discussion
geometrical structure
single particle
time-dependent solution
superconformal chern-simons theory
classical field equation
euclidean quantum gravity
global symmetry group
topological string partition
non-commutative gauge theory
thermo field dynamic
low energy effective field
new light
algebraic curve
supersymmetric configuration
horizon area
space-time geometry
holographic correspondence
free quantum
imaginary time
massive spin
effective interaction
unitary matrix
singular vector
sinh-gordon model
black-hole solution
spin connection
einstein-maxwell-dilaton theory
electromagnetic interaction
higher-spin gauge
soft theorem
chiral schwinger model
cosmic censorship conjecture
thermal field theory
high temperature limit
nekrasov partition function
finite size correction
precise agreement
conformal quantum
critical behaviour
standard quantum
boundary action
symmetric product
antisymmetric representation
general model
supersymmetric ad
gauss-bonnet coupling
chiral multiplet
transverse space
other theory
thermodynamical quantity
einstein-gauss-bonnet gravity
interesting case
instanton solution
heavy ion collision
quantum gravity effect
weak coupling limit
topological sigma model
massive gauge theory
big bang singularity
near horizon limit
holographic rg flow
spectral dimension
geometric approach
weak interaction
other method
second quantization
n f
correlation function
majorana fermion
unstable mode
tadpole cancellation
supersymmetric chern-simons
large family
effective hamiltonian
stationary point
sachdev-ye-kitaev model
brownian motion
large gauge
internal degree
higher-spin field
higher-derivative term
three-dimensional gravity
flat solution
universal property
noncommutative space-time
reduced phase
supersymmetric standard
corresponding field
abelian case
one-loop calculation
particular model
scale invariant
low-energy dynamic
massive string
-dimensional spacetime
important feature
earlier paper
limiting case
scalar sector
heterotic compactifications
finite distance
fermionic sector
classical vacuum
standard result
arbitrary representation
five-dimensional supergravity
systematic approach
langevin equation
bosonic case
nonlinear equation
fermionic zero mode
central charge c
weak coupling regime
one-loop partition function
topological gauge theory
analytic function
four-dimensional space-time
near-horizon region
graceful exit
relativistic string
phenomenological implication
canonical variable
specific form
holographic complexity
new symmetry
linear order
solitonic solution
approximate solution
steady state
global charge
toric geometry
physical parameter
eigenvalue distribution
short note
uv cutoff
lagrangian formalism
algebraic geometry
circular wilson
extremal surface
compact lie group
black hole interior
effective string theory
boundary stress tensor
noncommutative quantum mechanic
affine toda field
systematic analysis
generalized geometry
variational method
high spin
original model
new version
conformal space
hooft limit
four-point amplitude
key feature
finite set
first one
true vacuum
wave equation
phenomenological model
different kind
thermal bath
boundary operator
anharmonic oscillator
extended version
non-commutative gauge
large time
linear potential
cubic vertex
massive spin-2
new representation
tachyonic instability
schwarzschild-de sitter
green ’ s
quantum information theory
two-dimensional dilaton gravity
holomorphic vector bundle
n +
entangled state
ordinary matter
additional symmetry
critical theory
partial breaking
new gauge
different mass
different number
time-dependent background
ale space
